File Path,Label
DeepFakeDetection/09_13__walking_down_street_outside_angry__NDMHWBT1.mp4,1
DeepFakeDetection/09_14__outside_talking_still_laughing__FRY0IZ4R.mp4,1
DeepFakeDetection/09_14__talking_angry_couch__6TEK3ZX0.mp4,1
DeepFakeDetection/09_18__outside_talking_pan_laughing__3VP8836C.mp4,1
DeepFakeDetection/09_18__walking_down_street_outside_angry__3VP8836C.mp4,1
DeepFakeDetection/09_20__kitchen_pan__98NUQ3E6.mp4,1
DeepFakeDetection/09_20__outside_talking_still_laughing__MKEWB4SM.mp4,1
DeepFakeDetection/09_20__podium_speech_happy__O5X0AWR9.mp4,1
DeepFakeDetection/09_20__podium_speech_happy__RAGUKRMK.mp4,1
DeepFakeDetection/09_20__talking_angry_couch__0IRM5ADD.mp4,1
DeepFakeDetection/09_20__talking_angry_couch__98NUQ3E6.mp4,1
DeepFakeDetection/09_20__walk_down_hall_angry__MKEWB4SM.mp4,1
DeepFakeDetection/09_25__talking_angry_couch__5041ODBN.mp4,1
DeepFakeDetection/09_25__walking_down_street_outside_angry__5041ODBN.mp4,1
DeepFakeDetection/09_26__exit_phone_room__XXGYLT82.mp4,1
DeepFakeDetection/09_26__talking_against_wall__C3K20JOL.mp4,1
DeepFakeDetection/09_26__walk_down_hall_angry__QSE5A0GF.mp4,1
DeepFakeDetection/09_27__walking_down_street_outside_angry__RC9KATOO.mp4,1
DeepFakeDetection/10_19__kitchen_still__IDX76N5R.mp4,1
DeepFakeDetection/10_19__outside_talking_still_laughing__O2IKR6YM.mp4,1
DeepFakeDetection/10_19__walking_down_street_outside_angry__IDX76N5R.mp4,1
DeepFakeDetection/10_22__exit_phone_room__G48B2EQ2.mp4,1
DeepFakeDetection/10_22__kitchen_pan__EHARPYBT.mp4,1
DeepFakeDetection/10_22__kitchen_pan__PUJR4HJ1.mp4,1
DeepFakeDetection/10_22__kitchen_still__EHARPYBT.mp4,1
DeepFakeDetection/10_22__outside_talking_pan_laughing__8YQ2EUQP.mp4,1
DeepFakeDetection/10_22__outside_talking_pan_laughing__G48B2EQ2.mp4,1
DeepFakeDetection/10_22__podium_speech_happy__EHARPYBT.mp4,1
DeepFakeDetection/10_23__kitchen_pan__GYY4VANY.mp4,1
DeepFakeDetection/10_23__outside_talking_pan_laughing__CU6SNBFZ.mp4,1
DeepFakeDetection/10_23__outside_talking_pan_laughing__ZHJO34DY.mp4,1
DeepFakeDetection/10_23__talking_against_wall__W02WYPCX.mp4,1
DeepFakeDetection/10_24__exit_phone_room__356HPS7R.mp4,1
DeepFakeDetection/11_01__podium_speech_happy__WIZ7GKOD.mp4,1
DeepFakeDetection/11_01__secret_conversation__WIZ7GKOD.mp4,1
DeepFakeDetection/11_01__talking_against_wall__4OJNJLOO.mp4,1
DeepFakeDetection/11_01__talking_against_wall__EKE2KNRE.mp4,1
DeepFakeDetection/11_01__talking_angry_couch__LL4RUKZA.mp4,1
DeepFakeDetection/11_03__outside_talking_pan_laughing__P08VGHTA.mp4,1
DeepFakeDetection/11_03__talking_against_wall__P08VGHTA.mp4,1
DeepFakeDetection/11_03__walking_outside_cafe_disgusted__P08VGHTA.mp4,1
DeepFakeDetection/11_04__talking_angry_couch__JRQWOV1G.mp4,1
DeepFakeDetection/11_06__outside_talking_pan_laughing__C8C4FW99.mp4,1
DeepFakeDetection/11_06__outside_talking_pan_laughing__MX659QU8.mp4,1
DeepFakeDetection/11_06__outside_talking_still_laughing__C8C4FW99.mp4,1
DeepFakeDetection/11_07__exit_phone_room__PGC20QSY.mp4,1
DeepFakeDetection/11_07__kitchen_still__R7R86Z62.mp4,1
DeepFakeDetection/11_13__outside_talking_still_laughing__61T622EK.mp4,1
DeepFakeDetection/11_13__talking_angry_couch__61T622EK.mp4,1
DeepFakeDetection/11_18__secret_conversation__PT4YKO2R.mp4,1
DeepFakeDetection/11_18__walking_outside_cafe_disgusted__R1NMCHKG.mp4,1
DeepFakeDetection/11_21__kitchen_pan__T7DK03O1.mp4,1
DeepFakeDetection/11_21__kitchen_still__N6YQW2AP.mp4,1
DeepFakeDetection/11_21__podium_speech_happy__T7DK03O1.mp4,1
DeepFakeDetection/11_26__kitchen_still__7C0VKV43.mp4,1
DeepFakeDetection/11_26__walk_down_hall_angry__7C0VKV43.mp4,1
DeepFakeDetection/12_02__podium_speech_happy__9D2ZHEKW.mp4,1
DeepFakeDetection/12_06__hugging_happy__3K21NFNM.mp4,1
DeepFakeDetection/12_06__outside_talking_pan_laughing__0VR4Y891.mp4,1
DeepFakeDetection/12_06__outside_talking_still_laughing__3K21NFNM.mp4,1
DeepFakeDetection/12_06__podium_speech_happy__0VR4Y891.mp4,1
DeepFakeDetection/12_06__walk_down_hall_angry__3K21NFNM.mp4,1
DeepFakeDetection/12_06__walking_and_outside_surprised__3K21NFNM.mp4,1
DeepFakeDetection/12_06__walking_down_street_outside_angry__F3I4PDYF.mp4,1
DeepFakeDetection/12_07__outside_talking_pan_laughing__KAG65PEE.mp4,1
DeepFakeDetection/12_07__outside_talking_still_laughing__KAG65PEE.mp4,1
DeepFakeDetection/12_07__walking_down_indoor_hall_disgust__KAG65PEE.mp4,1
DeepFakeDetection/12_13__podium_speech_happy__BFH4F0N8.mp4,1
DeepFakeDetection/12_13__podium_speech_happy__N8IGC93J.mp4,1
DeepFakeDetection/12_13__secret_conversation__DJ7MF331.mp4,1
DeepFakeDetection/12_13__walk_down_hall_angry__6G44TDN4.mp4,1
DeepFakeDetection/12_13__walking_and_outside_surprised__DJ7MF331.mp4,1
DeepFakeDetection/12_14__outside_talking_pan_laughing__Z7EWFA0P.mp4,1
DeepFakeDetection/12_14__walk_down_hall_angry__Z7EWFA0P.mp4,1
DeepFakeDetection/12_15__hugging_happy__N0SRODQD.mp4,1
DeepFakeDetection/12_15__kitchen_pan__N0SRODQD.mp4,1
DeepFakeDetection/12_15__kitchen_still__RK17XFJ9.mp4,1
DeepFakeDetection/12_15__outside_talking_still_laughing__RK17XFJ9.mp4,1
DeepFakeDetection/12_15__talking_angry_couch__N0SRODQD.mp4,1
DeepFakeDetection/12_15__talking_angry_couch__RK17XFJ9.mp4,1
DeepFakeDetection/12_15__walking_and_outside_surprised__N0SRODQD.mp4,1
DeepFakeDetection/12_15__walking_down_street_outside_angry__N0SRODQD.mp4,1
DeepFakeDetection/12_18__outside_talking_pan_laughing__IKH1LBBY.mp4,1
DeepFakeDetection/12_18__talking_against_wall__IKH1LBBY.mp4,1
DeepFakeDetection/12_18__walking_outside_cafe_disgusted__IKH1LBBY.mp4,1
DeepFakeDetection/12_20__outside_talking_pan_laughing__GHPWDH3C.mp4,1
DeepFakeDetection/12_20__secret_conversation__B0X1CGG2.mp4,1
DeepFakeDetection/12_20__talking_against_wall__GHPWDH3C.mp4,1
DeepFakeDetection/12_20__walking_outside_cafe_disgusted__B0X1CGG2.mp4,1
DeepFakeDetection/12_21__kitchen_pan__ME7E3R1D.mp4,1
DeepFakeDetection/12_21__outside_talking_still_laughing__J54W3PV1.mp4,1
DeepFakeDetection/12_21__talking_against_wall__J54W3PV1.mp4,1
DeepFakeDetection/12_25__walk_down_hall_angry__I2X1XTCC.mp4,1
DeepFakeDetection/12_25__walking_and_outside_surprised__FQE07ND1.mp4,1
DeepFakeDetection/12_25__walking_outside_cafe_disgusted__0SA36BZ5.mp4,1
DeepFakeDetection/12_25__walking_outside_cafe_disgusted__G26LG5N7.mp4,1
DeepFakeDetection/12_26__podium_speech_happy__BFBNM8FR.mp4,1
DeepFakeDetection/12_26__talking_angry_couch__LI63E4TS.mp4,1
DeepFakeDetection/12_26__walking_outside_cafe_disgusted__OTKIGGFE.mp4,1
DeepFakeDetection/12_26__walking_outside_cafe_disgusted__OVOQACG8.mp4,1
DeepFakeDetection/13_02__exit_phone_room__CP5HFV3K.mp4,1
DeepFakeDetection/13_02__kitchen_pan__2YSYT2N3.mp4,1
DeepFakeDetection/13_02__kitchen_pan__CP5HFV3K.mp4,1
DeepFakeDetection/13_02__outside_talking_still_laughing__CP5HFV3K.mp4,1
DeepFakeDetection/13_02__walking_and_outside_surprised__CP5HFV3K.mp4,1
DeepFakeDetection/13_02__walking_down_indoor_hall_disgust__AROBAY8R.mp4,1
DeepFakeDetection/13_02__walking_down_street_outside_angry__2YSYT2N3.mp4,1
DeepFakeDetection/13_03__exit_phone_room__GBYWJW06.mp4,1
DeepFakeDetection/13_03__outside_talking_still_laughing__GBYWJW06.mp4,1
DeepFakeDetection/13_03__talking_against_wall__GBYWJW06.mp4,1
DeepFakeDetection/13_03__walking_down_indoor_hall_disgust__GBYWJW06.mp4,1
DeepFakeDetection/13_04__talking_angry_couch__00T3UYOR.mp4,1
DeepFakeDetection/13_04__walking_outside_cafe_disgusted__00T3UYOR.mp4,1
DeepFakeDetection/13_07__exit_phone_room__RVQCPCJF.mp4,1
DeepFakeDetection/13_07__secret_conversation__RVQCPCJF.mp4,1
DeepFakeDetection/13_09__hugging_happy__BVZGDFD8.mp4,1
DeepFakeDetection/13_09__hugging_happy__LPT427RY.mp4,1
DeepFakeDetection/13_09__outside_talking_still_laughing__30N46VHZ.mp4,1
DeepFakeDetection/13_09__walking_down_indoor_hall_disgust__3GQ49P2J.mp4,1
DeepFakeDetection/13_09__walking_down_indoor_hall_disgust__BVZGDFD8.mp4,1
DeepFakeDetection/13_09__walking_down_street_outside_angry__B41GFUV2.mp4,1
DeepFakeDetection/13_11__hugging_happy__61T622EK.mp4,1
DeepFakeDetection/13_11__outside_talking_still_laughing__61T622EK.mp4,1
DeepFakeDetection/13_11__podium_speech_happy__XXKQ4XM0.mp4,1
DeepFakeDetection/13_12__outside_talking_still_laughing__2TM4IFSF.mp4,1
DeepFakeDetection/13_12__podium_speech_happy__2TM4IFSF.mp4,1
DeepFakeDetection/13_12__secret_conversation__6G44TDN4.mp4,1
DeepFakeDetection/13_12__secret_conversation__DJ7MF331.mp4,1
DeepFakeDetection/13_12__talking_against_wall__2TM4IFSF.mp4,1
DeepFakeDetection/13_12__walk_down_hall_angry__Q442U52P.mp4,1
DeepFakeDetection/13_12__walking_down_street_outside_angry__2TM4IFSF.mp4,1
DeepFakeDetection/13_14__hugging_happy__KMQ3AW6A.mp4,1
DeepFakeDetection/13_14__outside_talking_pan_laughing__KMQ3AW6A.mp4,1
DeepFakeDetection/13_14__talking_against_wall__KMQ3AW6A.mp4,1
DeepFakeDetection/13_20__kitchen_still__LXLR1B6N.mp4,1
DeepFakeDetection/13_20__kitchen_still__NJEO6L5O.mp4,1
DeepFakeDetection/13_20__podium_speech_happy__C50CSOEX.mp4,1
DeepFakeDetection/13_20__walking_down_indoor_hall_disgust__NJEO6L5O.mp4,1
DeepFakeDetection/13_20__walking_down_indoor_hall_disgust__VO2YZXLN.mp4,1
DeepFakeDetection/13_25__exit_phone_room__7YMTAF29.mp4,1
DeepFakeDetection/13_25__hugging_happy__7YMTAF29.mp4,1
DeepFakeDetection/13_25__outside_talking_still_laughing__PBM86HKZ.mp4,1
DeepFakeDetection/13_25__walking_and_outside_surprised__PBM86HKZ.mp4,1
DeepFakeDetection/13_25__walking_down_street_outside_angry__IW9OFVMG.mp4,1
DeepFakeDetection/13_26__talking_against_wall__U5ELHUN5.mp4,1
DeepFakeDetection/13_26__walking_down_street_outside_angry__CJALTDKT.mp4,1
DeepFakeDetection/13_26__walking_outside_cafe_disgusted__SU8J9CBG.mp4,1
DeepFakeDetection/13_27__talking_against_wall__A1OSUJE9.mp4,1
DeepFakeDetection/13_27__walking_outside_cafe_disgusted__A1OSUJE9.mp4,1
DeepFakeDetection/14_01__hugging_happy__0S0NS5C6.mp4,1
DeepFakeDetection/14_01__kitchen_pan__0S0NS5C6.mp4,1
DeepFakeDetection/14_01__outside_talking_still_laughing__01YF7VQM.mp4,1
DeepFakeDetection/14_01__talking_angry_couch__0S0NS5C6.mp4,1
DeepFakeDetection/14_01__walking_and_outside_surprised__01YF7VQM.mp4,1
DeepFakeDetection/14_02__exit_phone_room__3IUBEKCT.mp4,1
DeepFakeDetection/14_02__outside_talking_pan_laughing__3IUBEKCT.mp4,1
DeepFakeDetection/14_02__podium_speech_happy__3IUBEKCT.mp4,1
DeepFakeDetection/14_03__exit_phone_room__0O9TTCJT.mp4,1
DeepFakeDetection/14_03__exit_phone_room__KJ221YN0.mp4,1
DeepFakeDetection/14_03__hugging_happy__PLCQJM81.mp4,1
DeepFakeDetection/14_03__kitchen_still__Q9NSXM88.mp4,1
DeepFakeDetection/14_03__outside_talking_still_laughing__KJ221YN0.mp4,1
DeepFakeDetection/14_03__talking_angry_couch__L0GHYIFS.mp4,1
DeepFakeDetection/14_03__walking_and_outside_surprised__P1L5PF4I.mp4,1
DeepFakeDetection/14_03__walking_down_indoor_hall_disgust__KJ221YN0.mp4,1
DeepFakeDetection/14_06__outside_talking_pan_laughing__8U9ULZDT.mp4,1
DeepFakeDetection/14_06__podium_speech_happy__8U9ULZDT.mp4,1
DeepFakeDetection/14_06__secret_conversation__8U9ULZDT.mp4,1
DeepFakeDetection/14_06__walking_and_outside_surprised__8U9ULZDT.mp4,1
DeepFakeDetection/14_07__walk_down_hall_angry__P9QFO50U.mp4,1
DeepFakeDetection/14_09__walking_down_indoor_hall_disgust__6TEK3ZX0.mp4,1
DeepFakeDetection/14_09__walking_down_street_outside_angry__6TEK3ZX0.mp4,1
DeepFakeDetection/14_12__podium_speech_happy__Z7EWFA0P.mp4,1
DeepFakeDetection/14_13__hugging_happy__KMQ3AW6A.mp4,1
DeepFakeDetection/14_13__kitchen_still__KMQ3AW6A.mp4,1
DeepFakeDetection/14_13__outside_talking_pan_laughing__KMQ3AW6A.mp4,1
DeepFakeDetection/14_13__talking_against_wall__KMQ3AW6A.mp4,1
DeepFakeDetection/14_13__talking_angry_couch__KMQ3AW6A.mp4,1
DeepFakeDetection/14_13__walk_down_hall_angry__KMQ3AW6A.mp4,1
DeepFakeDetection/14_15__hugging_happy__3FRJCJ0V.mp4,1
DeepFakeDetection/14_15__kitchen_pan__RF38N10R.mp4,1
DeepFakeDetection/14_15__talking_angry_couch__RF38N10R.mp4,1
DeepFakeDetection/14_15__walking_and_outside_surprised__OMLZILK3.mp4,1
DeepFakeDetection/14_15__walking_down_street_outside_angry__OMLZILK3.mp4,1
DeepFakeDetection/14_18__exit_phone_room__0YRBHIKG.mp4,1
DeepFakeDetection/14_18__hugging_happy__0YRBHIKG.mp4,1
DeepFakeDetection/14_18__kitchen_still__0YRBHIKG.mp4,1
DeepFakeDetection/14_18__kitchen_still__A5A1Q467.mp4,1
DeepFakeDetection/14_18__outside_talking_still_laughing__6SB2BR0A.mp4,1
DeepFakeDetection/14_18__podium_speech_happy__0YRBHIKG.mp4,1
DeepFakeDetection/14_18__talking_angry_couch__A5A1Q467.mp4,1
DeepFakeDetection/14_18__walking_down_indoor_hall_disgust__0YRBHIKG.mp4,1
DeepFakeDetection/14_20__hugging_happy__B014BKVO.mp4,1
DeepFakeDetection/14_20__kitchen_pan__R7SPX6OK.mp4,1
DeepFakeDetection/14_20__podium_speech_happy__R7SPX6OK.mp4,1
DeepFakeDetection/14_20__walking_and_outside_surprised__B014BKVO.mp4,1
DeepFakeDetection/14_20__walking_down_street_outside_angry__3HWOJRAM.mp4,1
DeepFakeDetection/14_20__walking_outside_cafe_disgusted__3HWOJRAM.mp4,1
DeepFakeDetection/14_21__exit_phone_room__IRKML4J0.mp4,1
DeepFakeDetection/14_21__podium_speech_happy__IRKML4J0.mp4,1
DeepFakeDetection/14_21__walk_down_hall_angry__N0WM4GSV.mp4,1
DeepFakeDetection/14_21__walking_and_outside_surprised__N0WM4GSV.mp4,1
DeepFakeDetection/14_21__walking_down_street_outside_angry__N0WM4GSV.mp4,1
DeepFakeDetection/14_26__kitchen_still__ILLP29ZH.mp4,1
DeepFakeDetection/14_26__outside_talking_still_laughing__ILLP29ZH.mp4,1
DeepFakeDetection/14_26__podium_speech_happy__ILLP29ZH.mp4,1
DeepFakeDetection/14_26__secret_conversation__SU8SAHTT.mp4,1
DeepFakeDetection/14_26__talking_angry_couch__ILLP29ZH.mp4,1
DeepFakeDetection/14_26__talking_angry_couch__SU8SAHTT.mp4,1
DeepFakeDetection/15_01__kitchen_still__02HILKYO.mp4,1
DeepFakeDetection/15_01__outside_talking_still_laughing__02HILKYO.mp4,1
DeepFakeDetection/15_02__hugging_happy__SB6PMCO0.mp4,1
DeepFakeDetection/15_02__kitchen_still__HTG660F8.mp4,1
DeepFakeDetection/15_02__kitchen_still__SB6PMCO0.mp4,1
DeepFakeDetection/15_02__outside_talking_pan_laughing__MCRFMYAE.mp4,1
DeepFakeDetection/15_02__talking_against_wall__HTG660F8.mp4,1
DeepFakeDetection/15_02__talking_against_wall__MZWH8ATN.mp4,1
DeepFakeDetection/15_02__talking_against_wall__TSRK8QS4.mp4,1
DeepFakeDetection/15_02__walking_down_indoor_hall_disgust__HTG660F8.mp4,1
DeepFakeDetection/15_02__walking_outside_cafe_disgusted__P2FAY3DR.mp4,1
DeepFakeDetection/15_03__exit_phone_room__GZNLO4X9.mp4,1
DeepFakeDetection/15_03__kitchen_pan__DG8ITQO3.mp4,1
DeepFakeDetection/15_03__podium_speech_happy__OY4I7ZU8.mp4,1
DeepFakeDetection/15_03__podium_speech_happy__Y11NT1YX.mp4,1
DeepFakeDetection/15_03__talking_angry_couch__5C1OMK8W.mp4,1
DeepFakeDetection/15_03__talking_angry_couch__DNUJD8M2.mp4,1
DeepFakeDetection/15_03__talking_angry_couch__T5SHH2UL.mp4,1
DeepFakeDetection/15_04__kitchen_pan__46TJ9IOJ.mp4,1
DeepFakeDetection/15_04__kitchen_still__46TJ9IOJ.mp4,1
DeepFakeDetection/15_04__outside_talking_pan_laughing__7NW4Z6WZ.mp4,1
DeepFakeDetection/15_04__talking_against_wall__46TJ9IOJ.mp4,1
DeepFakeDetection/15_04__walking_and_outside_surprised__46TJ9IOJ.mp4,1
DeepFakeDetection/15_06__exit_phone_room__E98QYYXO.mp4,1
DeepFakeDetection/15_06__kitchen_still__E98QYYXO.mp4,1
DeepFakeDetection/15_06__outside_talking_pan_laughing__QRCD27P8.mp4,1
DeepFakeDetection/15_06__talking_against_wall__QRCD27P8.mp4,1
DeepFakeDetection/15_06__walking_down_indoor_hall_disgust__QRCD27P8.mp4,1
DeepFakeDetection/15_06__walking_down_street_outside_angry__YDX3GHFS.mp4,1
DeepFakeDetection/15_06__walking_outside_cafe_disgusted__QRCD27P8.mp4,1
DeepFakeDetection/15_07__kitchen_still__9Z2MLKVX.mp4,1
DeepFakeDetection/15_07__podium_speech_happy__KM6M2TBT.mp4,1
DeepFakeDetection/15_07__walking_down_indoor_hall_disgust__NYPO7U50.mp4,1
DeepFakeDetection/15_12__hugging_happy__N0SRODQD.mp4,1
DeepFakeDetection/15_12__outside_talking_still_laughing__RK17XFJ9.mp4,1
DeepFakeDetection/15_12__talking_angry_couch__N0SRODQD.mp4,1
DeepFakeDetection/15_12__talking_angry_couch__RK17XFJ9.mp4,1
DeepFakeDetection/15_12__walking_down_indoor_hall_disgust__RK17XFJ9.mp4,1
DeepFakeDetection/15_12__walking_down_street_outside_angry__N0SRODQD.mp4,1
DeepFakeDetection/15_13__kitchen_pan__X0EIIJF7.mp4,1
DeepFakeDetection/15_14__exit_phone_room__OMLZILK3.mp4,1
DeepFakeDetection/15_14__exit_phone_room__RNHLLKSQ.mp4,1
DeepFakeDetection/15_14__talking_against_wall__4SO1CSAM.mp4,1
DeepFakeDetection/15_18__kitchen_still__V5VHLCOW.mp4,1
DeepFakeDetection/15_18__talking_angry_couch__V5VHLCOW.mp4,1
DeepFakeDetection/15_18__walking_down_indoor_hall_disgust__V5VHLCOW.mp4,1
DeepFakeDetection/15_20__kitchen_pan__99NHTFBM.mp4,1
DeepFakeDetection/15_20__outside_talking_pan_laughing__99NHTFBM.mp4,1
DeepFakeDetection/15_20__outside_talking_still_laughing__99NHTFBM.mp4,1
DeepFakeDetection/15_20__walking_down_indoor_hall_disgust__CYD62VPP.mp4,1
DeepFakeDetection/15_21__kitchen_pan__87WSBJP3.mp4,1
DeepFakeDetection/15_25__talking_angry_couch__FF95NMIQ.mp4,1
DeepFakeDetection/15_27__outside_talking_still_laughing__WZ4MLUAV.mp4,1
DeepFakeDetection/15_27__podium_speech_happy__2ERUWYH8.mp4,1
DeepFakeDetection/16_05__kitchen_still__053HPS1G.mp4,1
DeepFakeDetection/16_05__outside_talking_pan_laughing__053HPS1G.mp4,1
DeepFakeDetection/16_05__walking_down_street_outside_angry__BY646B4R.mp4,1
DeepFakeDetection/16_05__walking_outside_cafe_disgusted__053HPS1G.mp4,1
DeepFakeDetection/16_08__kitchen_still__8Q7JCS95.mp4,1
DeepFakeDetection/16_17__exit_phone_room__S7UMSIQV.mp4,1
DeepFakeDetection/16_17__walking_outside_cafe_disgusted__S7UMSIQV.mp4,1
DeepFakeDetection/16_28__hugging_happy__X5FNCYON.mp4,1
DeepFakeDetection/16_28__outside_talking_pan_laughing__X5FNCYON.mp4,1
DeepFakeDetection/17_05__walk_down_hall_angry__YTJYYDO9.mp4,1
DeepFakeDetection/17_08__exit_phone_room__CFIY1YEQ.mp4,1
DeepFakeDetection/17_08__hugging_happy__05AN86QA.mp4,1
DeepFakeDetection/17_08__outside_talking_still_laughing__PBVFRHF5.mp4,1
DeepFakeDetection/17_08__podium_speech_happy__ISS1V0B1.mp4,1
DeepFakeDetection/17_08__talking_against_wall__QOX5NWIJ.mp4,1
DeepFakeDetection/17_08__talking_angry_couch__05AN86QA.mp4,1
DeepFakeDetection/17_08__walking_down_indoor_hall_disgust__JZYRLJ8T.mp4,1
DeepFakeDetection/17_16__exit_phone_room__S7UMSIQV.mp4,1
DeepFakeDetection/17_16__hugging_happy__S7UMSIQV.mp4,1
DeepFakeDetection/17_16__podium_speech_happy__EWJJTZHY.mp4,1
DeepFakeDetection/17_16__walk_down_hall_angry__EWJJTZHY.mp4,1
DeepFakeDetection/17_16__walk_down_hall_angry__P141P1QH.mp4,1
DeepFakeDetection/17_16__walking_down_indoor_hall_disgust__S7UMSIQV.mp4,1
DeepFakeDetection/18_02__exit_phone_room__B95S4G6F.mp4,1
DeepFakeDetection/18_02__kitchen_still__B95S4G6F.mp4,1
DeepFakeDetection/18_02__secret_conversation__B95S4G6F.mp4,1
DeepFakeDetection/18_03__exit_phone_room__22UBC0BS.mp4,1
DeepFakeDetection/18_03__exit_phone_room__32DBR8L4.mp4,1
DeepFakeDetection/18_03__kitchen_still__22UBC0BS.mp4,1
DeepFakeDetection/18_03__secret_conversation__32DBR8L4.mp4,1
DeepFakeDetection/18_03__walking_down_street_outside_angry__22UBC0BS.mp4,1
DeepFakeDetection/18_04__talking_against_wall__6J3ZFEJQ.mp4,1
DeepFakeDetection/18_04__walking_outside_cafe_disgusted__6J3ZFEJQ.mp4,1
DeepFakeDetection/18_06__kitchen_pan__XJ76YU5A.mp4,1
DeepFakeDetection/18_06__outside_talking_pan_laughing__DEA1TCLN.mp4,1
DeepFakeDetection/18_06__podium_speech_happy__M36D0OJT.mp4,1
DeepFakeDetection/18_06__walking_down_street_outside_angry__MVXBDKGB.mp4,1
DeepFakeDetection/18_06__walking_outside_cafe_disgusted__OWJY9LQU.mp4,1
DeepFakeDetection/18_09__exit_phone_room__3VP8836C.mp4,1
DeepFakeDetection/18_09__kitchen_still__3VP8836C.mp4,1
DeepFakeDetection/18_09__walk_down_hall_angry__3VP8836C.mp4,1
DeepFakeDetection/18_09__walking_outside_cafe_disgusted__3VP8836C.mp4,1
DeepFakeDetection/18_11__secret_conversation__JJ1YREUN.mp4,1
DeepFakeDetection/18_11__secret_conversation__PT4YKO2R.mp4,1
DeepFakeDetection/18_11__walking_down_street_outside_angry__PT4YKO2R.mp4,1
DeepFakeDetection/18_11__walking_outside_cafe_disgusted__TRJUIS24.mp4,1
DeepFakeDetection/18_12__outside_talking_pan_laughing__IKH1LBBY.mp4,1
DeepFakeDetection/18_12__outside_talking_still_laughing__IKH1LBBY.mp4,1
DeepFakeDetection/18_14__exit_phone_room__0YRBHIKG.mp4,1
DeepFakeDetection/18_14__outside_talking_still_laughing__6SB2BR0A.mp4,1
DeepFakeDetection/18_14__podium_speech_happy__0YRBHIKG.mp4,1
DeepFakeDetection/18_14__secret_conversation__HYMNQ00Q.mp4,1
DeepFakeDetection/18_14__talking_against_wall__0YRBHIKG.mp4,1
DeepFakeDetection/18_15__kitchen_pan__V5VHLCOW.mp4,1
DeepFakeDetection/18_15__kitchen_still__V5VHLCOW.mp4,1
DeepFakeDetection/18_15__outside_talking_still_laughing__V5VHLCOW.mp4,1
DeepFakeDetection/18_15__walking_down_street_outside_angry__V5VHLCOW.mp4,1
DeepFakeDetection/18_25__exit_phone_room__AUC0HY5T.mp4,1
DeepFakeDetection/18_25__outside_talking_pan_laughing__AUC0HY5T.mp4,1
DeepFakeDetection/18_25__walk_down_hall_angry__AUC0HY5T.mp4,1
DeepFakeDetection/18_25__walking_outside_cafe_disgusted__SEGFKFJG.mp4,1
DeepFakeDetection/18_26__kitchen_still__UMEX6HWU.mp4,1
DeepFakeDetection/18_26__outside_talking_still_laughing__UMEX6HWU.mp4,1
DeepFakeDetection/18_26__secret_conversation__UMEX6HWU.mp4,1
DeepFakeDetection/18_26__walk_down_hall_angry__AI94QW74.mp4,1
DeepFakeDetection/18_26__walking_outside_cafe_disgusted__UMEX6HWU.mp4,1
DeepFakeDetection/18_27__kitchen_still__NYHE8D0J.mp4,1
DeepFakeDetection/18_27__outside_talking_still_laughing__G7OOOUCX.mp4,1
DeepFakeDetection/18_27__walking_outside_cafe_disgusted__NYHE8D0J.mp4,1
DeepFakeDetection/19_10__exit_phone_room__IDX76N5R.mp4,1
DeepFakeDetection/19_10__podium_speech_happy__FFXB67PI.mp4,1
DeepFakeDetection/19_10__talking_against_wall__O2IKR6YM.mp4,1
DeepFakeDetection/19_10__walk_down_hall_angry__BVVPN5D5.mp4,1
DeepFakeDetection/19_22__outside_talking_pan_laughing__VK6BF5NV.mp4,1
DeepFakeDetection/19_22__talking_against_wall__VK6BF5NV.mp4,1
DeepFakeDetection/19_23__kitchen_pan__H4SUVFTL.mp4,1
DeepFakeDetection/19_23__kitchen_pan__WHQ1229T.mp4,1
DeepFakeDetection/19_23__outside_talking_pan_laughing__H4SUVFTL.mp4,1
DeepFakeDetection/19_23__talking_angry_couch__F7U8UY7V.mp4,1
DeepFakeDetection/19_23__walk_down_hall_angry__F7U8UY7V.mp4,1
DeepFakeDetection/19_23__walking_outside_cafe_disgusted__F7U8UY7V.mp4,1
DeepFakeDetection/19_23__walking_outside_cafe_disgusted__WHQ1229T.mp4,1
DeepFakeDetection/19_24__kitchen_pan__NPZW2Z9L.mp4,1
DeepFakeDetection/19_24__kitchen_pan__QD5K7BP2.mp4,1
DeepFakeDetection/19_24__kitchen_still__GNHYZ84G.mp4,1
