File Path,Label,video_id
DeepFakeDetection/06_02__walking_down_indoor_hall_disgust__GH8TGTBS.mp4,1,06_02__walking_down_indoor_hall_disgust__GH8TGTBS
DeepFakeDetection/06_03__talking_against_wall__4I8LRXWF.mp4,1,06_03__talking_against_wall__4I8LRXWF
DeepFakeDetection/06_04__outside_talking_still_laughing__ZK95PQDE.mp4,1,06_04__outside_talking_still_laughing__ZK95PQDE
DeepFakeDetection/06_04__walking_outside_cafe_disgusted__ZK95PQDE.mp4,1,06_04__walking_outside_cafe_disgusted__ZK95PQDE
DeepFakeDetection/06_07__exit_phone_room__NMGYPBXE.mp4,1,06_07__exit_phone_room__NMGYPBXE
DeepFakeDetection/06_07__kitchen_pan__NMGYPBXE.mp4,1,06_07__kitchen_pan__NMGYPBXE
DeepFakeDetection/06_07__outside_talking_pan_laughing__NMGYPBXE.mp4,1,06_07__outside_talking_pan_laughing__NMGYPBXE
DeepFakeDetection/06_07__talking_against_wall__NMGYPBXE.mp4,1,06_07__talking_against_wall__NMGYPBXE
DeepFakeDetection/06_07__walking_down_street_outside_angry__NMGYPBXE.mp4,1,06_07__walking_down_street_outside_angry__NMGYPBXE
DeepFakeDetection/06_07__walking_outside_cafe_disgusted__NMGYPBXE.mp4,1,06_07__walking_outside_cafe_disgusted__NMGYPBXE
DeepFakeDetection/06_11__kitchen_still__C8C4FW99.mp4,1,06_11__kitchen_still__C8C4FW99
DeepFakeDetection/06_11__walking_and_outside_surprised__C8C4FW99.mp4,1,06_11__walking_and_outside_surprised__C8C4FW99
DeepFakeDetection/06_11__walking_outside_cafe_disgusted__MX659QU8.mp4,1,06_11__walking_outside_cafe_disgusted__MX659QU8
DeepFakeDetection/06_12__outside_talking_pan_laughing__3K21NFNM.mp4,1,06_12__outside_talking_pan_laughing__3K21NFNM
DeepFakeDetection/06_12__outside_talking_still_laughing__3K21NFNM.mp4,1,06_12__outside_talking_still_laughing__3K21NFNM
DeepFakeDetection/06_12__podium_speech_happy__0VR4Y891.mp4,1,06_12__podium_speech_happy__0VR4Y891
DeepFakeDetection/06_12__podium_speech_happy__3K21NFNM.mp4,1,06_12__podium_speech_happy__3K21NFNM
DeepFakeDetection/06_12__walking_and_outside_surprised__3K21NFNM.mp4,1,06_12__walking_and_outside_surprised__3K21NFNM
DeepFakeDetection/06_14__outside_talking_pan_laughing__8U9ULZDT.mp4,1,06_14__outside_talking_pan_laughing__8U9ULZDT
DeepFakeDetection/06_14__walking_and_outside_surprised__8U9ULZDT.mp4,1,06_14__walking_and_outside_surprised__8U9ULZDT
DeepFakeDetection/06_14__walking_down_indoor_hall_disgust__8U9ULZDT.mp4,1,06_14__walking_down_indoor_hall_disgust__8U9ULZDT
DeepFakeDetection/06_15__exit_phone_room__QRCD27P8.mp4,1,06_15__exit_phone_room__QRCD27P8
DeepFakeDetection/06_15__kitchen_pan__E98QYYXO.mp4,1,06_15__kitchen_pan__E98QYYXO
DeepFakeDetection/06_15__kitchen_still__QRCD27P8.mp4,1,06_15__kitchen_still__QRCD27P8
DeepFakeDetection/06_15__outside_talking_still_laughing__E98QYYXO.mp4,1,06_15__outside_talking_still_laughing__E98QYYXO
DeepFakeDetection/06_15__outside_talking_still_laughing__QRCD27P8.mp4,1,06_15__outside_talking_still_laughing__QRCD27P8
DeepFakeDetection/06_15__walking_and_outside_surprised__QRCD27P8.mp4,1,06_15__walking_and_outside_surprised__QRCD27P8
DeepFakeDetection/06_15__walking_down_indoor_hall_disgust__QRCD27P8.mp4,1,06_15__walking_down_indoor_hall_disgust__QRCD27P8
DeepFakeDetection/06_18__kitchen_still__XJ76YU5A.mp4,1,06_18__kitchen_still__XJ76YU5A
DeepFakeDetection/06_18__outside_talking_pan_laughing__DEA1TCLN.mp4,1,06_18__outside_talking_pan_laughing__DEA1TCLN
DeepFakeDetection/06_18__outside_talking_still_laughing__M36D0OJT.mp4,1,06_18__outside_talking_still_laughing__M36D0OJT
DeepFakeDetection/06_18__podium_speech_happy__5HNHMK6G.mp4,1,06_18__podium_speech_happy__5HNHMK6G
DeepFakeDetection/06_18__podium_speech_happy__DEA1TCLN.mp4,1,06_18__podium_speech_happy__DEA1TCLN
DeepFakeDetection/06_18__talking_angry_couch__DEA1TCLN.mp4,1,06_18__talking_angry_couch__DEA1TCLN
DeepFakeDetection/06_18__walk_down_hall_angry__LH0KWJKM.mp4,1,06_18__walk_down_hall_angry__LH0KWJKM
DeepFakeDetection/06_18__walking_down_indoor_hall_disgust__DEA1TCLN.mp4,1,06_18__walking_down_indoor_hall_disgust__DEA1TCLN
DeepFakeDetection/06_18__walking_down_street_outside_angry__MVXBDKGB.mp4,1,06_18__walking_down_street_outside_angry__MVXBDKGB
DeepFakeDetection/06_20__kitchen_pan__6SUW7063.mp4,1,06_20__kitchen_pan__6SUW7063
DeepFakeDetection/06_25__outside_talking_pan_laughing__MI9BDQ7M.mp4,1,06_25__outside_talking_pan_laughing__MI9BDQ7M
DeepFakeDetection/06_25__talking_angry_couch__MI9BDQ7M.mp4,1,06_25__talking_angry_couch__MI9BDQ7M
DeepFakeDetection/06_25__walking_and_outside_surprised__MI9BDQ7M.mp4,1,06_25__walking_and_outside_surprised__MI9BDQ7M
DeepFakeDetection/06_26__kitchen_pan__L5BVR5L9.mp4,1,06_26__kitchen_pan__L5BVR5L9
DeepFakeDetection/06_26__kitchen_still__L5BVR5L9.mp4,1,06_26__kitchen_still__L5BVR5L9
DeepFakeDetection/06_26__talking_against_wall__L5BVR5L9.mp4,1,06_26__talking_against_wall__L5BVR5L9
DeepFakeDetection/06_26__talking_angry_couch__L5BVR5L9.mp4,1,06_26__talking_angry_couch__L5BVR5L9
DeepFakeDetection/06_27__outside_talking_still_laughing__SZWVBWY4.mp4,1,06_27__outside_talking_still_laughing__SZWVBWY4
DeepFakeDetection/06_27__talking_angry_couch__JOG5PB18.mp4,1,06_27__talking_angry_couch__JOG5PB18
DeepFakeDetection/06_27__walking_and_outside_surprised__O7L5Z9U8.mp4,1,06_27__walking_and_outside_surprised__O7L5Z9U8
DeepFakeDetection/06_27__walking_and_outside_surprised__SZWVBWY4.mp4,1,06_27__walking_and_outside_surprised__SZWVBWY4
DeepFakeDetection/06_27__walking_outside_cafe_disgusted__VN14WY2N.mp4,1,06_27__walking_outside_cafe_disgusted__VN14WY2N
DeepFakeDetection/07_02__exit_phone_room__1KPVZAAP.mp4,1,07_02__exit_phone_room__1KPVZAAP
DeepFakeDetection/07_02__hugging_happy__O4SXNLRL.mp4,1,07_02__hugging_happy__O4SXNLRL
DeepFakeDetection/07_02__kitchen_pan__O4SXNLRL.mp4,1,07_02__kitchen_pan__O4SXNLRL
DeepFakeDetection/07_02__talking_against_wall__34PVT42V.mp4,1,07_02__talking_against_wall__34PVT42V
DeepFakeDetection/07_02__talking_angry_couch__1H07DFQJ.mp4,1,07_02__talking_angry_couch__1H07DFQJ
DeepFakeDetection/07_02__walk_down_hall_angry__O4SXNLRL.mp4,1,07_02__walk_down_hall_angry__O4SXNLRL
DeepFakeDetection/07_02__walking_down_street_outside_angry__O4SXNLRL.mp4,1,07_02__walking_down_street_outside_angry__O4SXNLRL
DeepFakeDetection/07_03__hugging_happy__7NGMD8FT.mp4,1,07_03__hugging_happy__7NGMD8FT
DeepFakeDetection/07_03__hugging_happy__WPT3Z2KN.mp4,1,07_03__hugging_happy__WPT3Z2KN
DeepFakeDetection/07_03__kitchen_pan__WPT3Z2KN.mp4,1,07_03__kitchen_pan__WPT3Z2KN
DeepFakeDetection/07_03__outside_talking_pan_laughing__6PHZRQ4H.mp4,1,07_03__outside_talking_pan_laughing__6PHZRQ4H
DeepFakeDetection/07_03__outside_talking_pan_laughing__IFSURI9X.mp4,1,07_03__outside_talking_pan_laughing__IFSURI9X
DeepFakeDetection/07_03__outside_talking_still_laughing__IFSURI9X.mp4,1,07_03__outside_talking_still_laughing__IFSURI9X
DeepFakeDetection/07_03__podium_speech_happy__6PHZRQ4H.mp4,1,07_03__podium_speech_happy__6PHZRQ4H
DeepFakeDetection/07_03__secret_conversation__IFSURI9X.mp4,1,07_03__secret_conversation__IFSURI9X
DeepFakeDetection/07_03__talking_against_wall__IFSURI9X.mp4,1,07_03__talking_against_wall__IFSURI9X
DeepFakeDetection/07_03__talking_angry_couch__WPT3Z2KN.mp4,1,07_03__talking_angry_couch__WPT3Z2KN
DeepFakeDetection/07_03__walk_down_hall_angry__W3MXGEU9.mp4,1,07_03__walk_down_hall_angry__W3MXGEU9
DeepFakeDetection/07_03__walking_outside_cafe_disgusted__F0YYEA5W.mp4,1,07_03__walking_outside_cafe_disgusted__F0YYEA5W
DeepFakeDetection/07_04__exit_phone_room__QKCCFKBT.mp4,1,07_04__exit_phone_room__QKCCFKBT
DeepFakeDetection/07_04__kitchen_pan__XRK7FGZX.mp4,1,07_04__kitchen_pan__XRK7FGZX
DeepFakeDetection/07_04__kitchen_still__M2NBCLFR.mp4,1,07_04__kitchen_still__M2NBCLFR
DeepFakeDetection/07_04__outside_talking_still_laughing__XRK7FGZX.mp4,1,07_04__outside_talking_still_laughing__XRK7FGZX
DeepFakeDetection/07_06__kitchen_pan__NMGYPBXE.mp4,1,07_06__kitchen_pan__NMGYPBXE
DeepFakeDetection/07_06__outside_talking_still_laughing__NMGYPBXE.mp4,1,07_06__outside_talking_still_laughing__NMGYPBXE
DeepFakeDetection/07_06__walking_down_street_outside_angry__NMGYPBXE.mp4,1,07_06__walking_down_street_outside_angry__NMGYPBXE
DeepFakeDetection/07_09__outside_talking_still_laughing__N9CWME71.mp4,1,07_09__outside_talking_still_laughing__N9CWME71
DeepFakeDetection/07_09__secret_conversation__N9CWME71.mp4,1,07_09__secret_conversation__N9CWME71
DeepFakeDetection/07_09__walk_down_hall_angry__N9CWME71.mp4,1,07_09__walk_down_hall_angry__N9CWME71
DeepFakeDetection/07_12__outside_talking_pan_laughing__0VN0A2T3.mp4,1,07_12__outside_talking_pan_laughing__0VN0A2T3
DeepFakeDetection/07_12__outside_talking_still_laughing__0VN0A2T3.mp4,1,07_12__outside_talking_still_laughing__0VN0A2T3
DeepFakeDetection/07_12__talking_against_wall__0VN0A2T3.mp4,1,07_12__talking_against_wall__0VN0A2T3
DeepFakeDetection/07_13__walking_outside_cafe_disgusted__RVQCPCJF.mp4,1,07_13__walking_outside_cafe_disgusted__RVQCPCJF
DeepFakeDetection/07_14__exit_phone_room__P9QFO50U.mp4,1,07_14__exit_phone_room__P9QFO50U
DeepFakeDetection/07_14__outside_talking_pan_laughing__P9QFO50U.mp4,1,07_14__outside_talking_pan_laughing__P9QFO50U
DeepFakeDetection/07_14__podium_speech_happy__VOX29AK0.mp4,1,07_14__podium_speech_happy__VOX29AK0
DeepFakeDetection/07_14__talking_against_wall__P9QFO50U.mp4,1,07_14__talking_against_wall__P9QFO50U
DeepFakeDetection/07_14__walking_down_street_outside_angry__VOX29AK0.mp4,1,07_14__walking_down_street_outside_angry__VOX29AK0
DeepFakeDetection/07_15__hugging_happy__9Z2MLKVX.mp4,1,07_15__hugging_happy__9Z2MLKVX
DeepFakeDetection/07_15__outside_talking_still_laughing__KM6M2TBT.mp4,1,07_15__outside_talking_still_laughing__KM6M2TBT
DeepFakeDetection/07_15__walking_down_street_outside_angry__NYPO7U50.mp4,1,07_15__walking_down_street_outside_angry__NYPO7U50
DeepFakeDetection/07_20__outside_talking_pan_laughing__KV6Q7D6C.mp4,1,07_20__outside_talking_pan_laughing__KV6Q7D6C
DeepFakeDetection/07_20__talking_against_wall__KV6Q7D6C.mp4,1,07_20__talking_against_wall__KV6Q7D6C
DeepFakeDetection/07_21__exit_phone_room__K7KXUHMU.mp4,1,07_21__exit_phone_room__K7KXUHMU
DeepFakeDetection/07_21__outside_talking_still_laughing__K7KXUHMU.mp4,1,07_21__outside_talking_still_laughing__K7KXUHMU
DeepFakeDetection/07_21__secret_conversation__CRGVSDBI.mp4,1,07_21__secret_conversation__CRGVSDBI
DeepFakeDetection/07_21__talking_against_wall__MKU99DVX.mp4,1,07_21__talking_against_wall__MKU99DVX
DeepFakeDetection/07_21__walking_down_street_outside_angry__K7KXUHMU.mp4,1,07_21__walking_down_street_outside_angry__K7KXUHMU
DeepFakeDetection/07_25__exit_phone_room__IKMKYKPG.mp4,1,07_25__exit_phone_room__IKMKYKPG
DeepFakeDetection/07_25__walk_down_hall_angry__PAE9HCA8.mp4,1,07_25__walk_down_hall_angry__PAE9HCA8
DeepFakeDetection/07_25__walking_down_street_outside_angry__IKMKYKPG.mp4,1,07_25__walking_down_street_outside_angry__IKMKYKPG
DeepFakeDetection/07_26__walk_down_hall_angry__FGNGC2GT.mp4,1,07_26__walk_down_hall_angry__FGNGC2GT
DeepFakeDetection/07_26__walking_down_street_outside_angry__FGNGC2GT.mp4,1,07_26__walking_down_street_outside_angry__FGNGC2GT
DeepFakeDetection/07_27__walking_down_street_outside_angry__3RH5PR6S.mp4,1,07_27__walking_down_street_outside_angry__3RH5PR6S
DeepFakeDetection/08_05__kitchen_still__LVIZ2X8P.mp4,1,08_05__kitchen_still__LVIZ2X8P
DeepFakeDetection/08_05__walk_down_hall_angry__FBICSP2C.mp4,1,08_05__walk_down_hall_angry__FBICSP2C
DeepFakeDetection/08_05__walk_down_hall_angry__PRBCE28Z.mp4,1,08_05__walk_down_hall_angry__PRBCE28Z
DeepFakeDetection/08_16__podium_speech_happy__8Q7JCS95.mp4,1,08_16__podium_speech_happy__8Q7JCS95
DeepFakeDetection/08_16__talking_against_wall__8Q7JCS95.mp4,1,08_16__talking_against_wall__8Q7JCS95
DeepFakeDetection/08_17__kitchen_pan__JZYRLJ8T.mp4,1,08_17__kitchen_pan__JZYRLJ8T
DeepFakeDetection/08_17__kitchen_still__ZCEYWYTC.mp4,1,08_17__kitchen_still__ZCEYWYTC
DeepFakeDetection/08_17__walk_down_hall_angry__QOX5NWIJ.mp4,1,08_17__walk_down_hall_angry__QOX5NWIJ
DeepFakeDetection/08_28__kitchen_pan__LVT0XNQG.mp4,1,08_28__kitchen_pan__LVT0XNQG
DeepFakeDetection/08_28__outside_talking_pan_laughing__8BC35RFU.mp4,1,08_28__outside_talking_pan_laughing__8BC35RFU
DeepFakeDetection/08_28__outside_talking_still_laughing__8BC35RFU.mp4,1,08_28__outside_talking_still_laughing__8BC35RFU
DeepFakeDetection/09_01__talking_against_wall__O8HNNX43.mp4,1,09_01__talking_against_wall__O8HNNX43
DeepFakeDetection/09_01__walk_down_hall_angry__6TSGVLHA.mp4,1,09_01__walk_down_hall_angry__6TSGVLHA
DeepFakeDetection/09_02__exit_phone_room__6KUOFMZW.mp4,1,09_02__exit_phone_room__6KUOFMZW
DeepFakeDetection/09_02__walk_down_hall_angry__6KUOFMZW.mp4,1,09_02__walk_down_hall_angry__6KUOFMZW
DeepFakeDetection/09_02__walking_down_street_outside_angry__6KUOFMZW.mp4,1,09_02__walking_down_street_outside_angry__6KUOFMZW
DeepFakeDetection/09_02__walking_down_street_outside_angry__9TDCEK1Q.mp4,1,09_02__walking_down_street_outside_angry__9TDCEK1Q
DeepFakeDetection/09_03__kitchen_pan__8DTEGQ54.mp4,1,09_03__kitchen_pan__8DTEGQ54
DeepFakeDetection/09_03__talking_against_wall__8DTEGQ54.mp4,1,09_03__talking_against_wall__8DTEGQ54
DeepFakeDetection/09_03__talking_angry_couch__RCETIXYL.mp4,1,09_03__talking_angry_couch__RCETIXYL
DeepFakeDetection/09_07__kitchen_pan__N9CWME71.mp4,1,09_07__kitchen_pan__N9CWME71
DeepFakeDetection/09_11__talking_against_wall__INNOT5UE.mp4,1,09_11__talking_against_wall__INNOT5UE
DeepFakeDetection/09_13__exit_phone_room__YP7MGDQ6.mp4,1,09_13__exit_phone_room__YP7MGDQ6
DeepFakeDetection/09_13__kitchen_pan__21H6XSPE.mp4,1,09_13__kitchen_pan__21H6XSPE
DeepFakeDetection/09_13__outside_talking_pan_laughing__6K90KFOQ.mp4,1,09_13__outside_talking_pan_laughing__6K90KFOQ
DeepFakeDetection/09_13__outside_talking_pan_laughing__LPT427RY.mp4,1,09_13__outside_talking_pan_laughing__LPT427RY
DeepFakeDetection/09_13__outside_talking_still_laughing__NDMHWBT1.mp4,1,09_13__outside_talking_still_laughing__NDMHWBT1
DeepFakeDetection/09_13__walk_down_hall_angry__BVZGDFD8.mp4,1,09_13__walk_down_hall_angry__BVZGDFD8
DeepFakeDetection/09_13__walking_down_street_outside_angry__NDMHWBT1.mp4,1,09_13__walking_down_street_outside_angry__NDMHWBT1
DeepFakeDetection/09_14__outside_talking_still_laughing__FRY0IZ4R.mp4,1,09_14__outside_talking_still_laughing__FRY0IZ4R
DeepFakeDetection/09_14__talking_angry_couch__6TEK3ZX0.mp4,1,09_14__talking_angry_couch__6TEK3ZX0
DeepFakeDetection/09_18__outside_talking_pan_laughing__3VP8836C.mp4,1,09_18__outside_talking_pan_laughing__3VP8836C
DeepFakeDetection/09_18__walking_down_street_outside_angry__3VP8836C.mp4,1,09_18__walking_down_street_outside_angry__3VP8836C
DeepFakeDetection/09_20__kitchen_pan__98NUQ3E6.mp4,1,09_20__kitchen_pan__98NUQ3E6
DeepFakeDetection/09_20__outside_talking_still_laughing__MKEWB4SM.mp4,1,09_20__outside_talking_still_laughing__MKEWB4SM
DeepFakeDetection/09_20__podium_speech_happy__O5X0AWR9.mp4,1,09_20__podium_speech_happy__O5X0AWR9
DeepFakeDetection/09_20__podium_speech_happy__RAGUKRMK.mp4,1,09_20__podium_speech_happy__RAGUKRMK
DeepFakeDetection/09_20__talking_angry_couch__0IRM5ADD.mp4,1,09_20__talking_angry_couch__0IRM5ADD
DeepFakeDetection/09_20__talking_angry_couch__98NUQ3E6.mp4,1,09_20__talking_angry_couch__98NUQ3E6
DeepFakeDetection/09_20__walk_down_hall_angry__MKEWB4SM.mp4,1,09_20__walk_down_hall_angry__MKEWB4SM
DeepFakeDetection/09_25__talking_angry_couch__5041ODBN.mp4,1,09_25__talking_angry_couch__5041ODBN
DeepFakeDetection/09_25__walking_down_street_outside_angry__5041ODBN.mp4,1,09_25__walking_down_street_outside_angry__5041ODBN
DeepFakeDetection/09_26__exit_phone_room__XXGYLT82.mp4,1,09_26__exit_phone_room__XXGYLT82
DeepFakeDetection/09_26__talking_against_wall__C3K20JOL.mp4,1,09_26__talking_against_wall__C3K20JOL
DeepFakeDetection/09_26__walk_down_hall_angry__QSE5A0GF.mp4,1,09_26__walk_down_hall_angry__QSE5A0GF
DeepFakeDetection/09_27__walking_down_street_outside_angry__RC9KATOO.mp4,1,09_27__walking_down_street_outside_angry__RC9KATOO
DeepFakeDetection/10_19__kitchen_still__IDX76N5R.mp4,1,10_19__kitchen_still__IDX76N5R
DeepFakeDetection/10_19__outside_talking_still_laughing__O2IKR6YM.mp4,1,10_19__outside_talking_still_laughing__O2IKR6YM
DeepFakeDetection/10_19__walking_down_street_outside_angry__IDX76N5R.mp4,1,10_19__walking_down_street_outside_angry__IDX76N5R
DeepFakeDetection/10_22__exit_phone_room__G48B2EQ2.mp4,1,10_22__exit_phone_room__G48B2EQ2
DeepFakeDetection/10_22__kitchen_pan__EHARPYBT.mp4,1,10_22__kitchen_pan__EHARPYBT
DeepFakeDetection/10_22__kitchen_pan__PUJR4HJ1.mp4,1,10_22__kitchen_pan__PUJR4HJ1
DeepFakeDetection/10_22__kitchen_still__EHARPYBT.mp4,1,10_22__kitchen_still__EHARPYBT
DeepFakeDetection/10_22__outside_talking_pan_laughing__8YQ2EUQP.mp4,1,10_22__outside_talking_pan_laughing__8YQ2EUQP
DeepFakeDetection/10_22__outside_talking_pan_laughing__G48B2EQ2.mp4,1,10_22__outside_talking_pan_laughing__G48B2EQ2
DeepFakeDetection/10_22__podium_speech_happy__EHARPYBT.mp4,1,10_22__podium_speech_happy__EHARPYBT
DeepFakeDetection/10_23__kitchen_pan__GYY4VANY.mp4,1,10_23__kitchen_pan__GYY4VANY
DeepFakeDetection/10_23__outside_talking_pan_laughing__CU6SNBFZ.mp4,1,10_23__outside_talking_pan_laughing__CU6SNBFZ
DeepFakeDetection/10_23__outside_talking_pan_laughing__ZHJO34DY.mp4,1,10_23__outside_talking_pan_laughing__ZHJO34DY
DeepFakeDetection/10_23__talking_against_wall__W02WYPCX.mp4,1,10_23__talking_against_wall__W02WYPCX
DeepFakeDetection/10_24__exit_phone_room__356HPS7R.mp4,1,10_24__exit_phone_room__356HPS7R
DeepFakeDetection/11_01__podium_speech_happy__WIZ7GKOD.mp4,1,11_01__podium_speech_happy__WIZ7GKOD
DeepFakeDetection/11_01__secret_conversation__WIZ7GKOD.mp4,1,11_01__secret_conversation__WIZ7GKOD
DeepFakeDetection/11_01__talking_against_wall__4OJNJLOO.mp4,1,11_01__talking_against_wall__4OJNJLOO
DeepFakeDetection/11_01__talking_against_wall__EKE2KNRE.mp4,1,11_01__talking_against_wall__EKE2KNRE
DeepFakeDetection/11_01__talking_angry_couch__LL4RUKZA.mp4,1,11_01__talking_angry_couch__LL4RUKZA
DeepFakeDetection/11_03__outside_talking_pan_laughing__P08VGHTA.mp4,1,11_03__outside_talking_pan_laughing__P08VGHTA
DeepFakeDetection/11_03__talking_against_wall__P08VGHTA.mp4,1,11_03__talking_against_wall__P08VGHTA
DeepFakeDetection/11_03__walking_outside_cafe_disgusted__P08VGHTA.mp4,1,11_03__walking_outside_cafe_disgusted__P08VGHTA
DeepFakeDetection/11_04__talking_angry_couch__JRQWOV1G.mp4,1,11_04__talking_angry_couch__JRQWOV1G
DeepFakeDetection/11_06__outside_talking_pan_laughing__C8C4FW99.mp4,1,11_06__outside_talking_pan_laughing__C8C4FW99
DeepFakeDetection/11_06__outside_talking_pan_laughing__MX659QU8.mp4,1,11_06__outside_talking_pan_laughing__MX659QU8
DeepFakeDetection/11_06__outside_talking_still_laughing__C8C4FW99.mp4,1,11_06__outside_talking_still_laughing__C8C4FW99
DeepFakeDetection/11_07__exit_phone_room__PGC20QSY.mp4,1,11_07__exit_phone_room__PGC20QSY
DeepFakeDetection/11_07__kitchen_still__R7R86Z62.mp4,1,11_07__kitchen_still__R7R86Z62
DeepFakeDetection/11_13__outside_talking_still_laughing__61T622EK.mp4,1,11_13__outside_talking_still_laughing__61T622EK
DeepFakeDetection/11_13__talking_angry_couch__61T622EK.mp4,1,11_13__talking_angry_couch__61T622EK
DeepFakeDetection/11_18__secret_conversation__PT4YKO2R.mp4,1,11_18__secret_conversation__PT4YKO2R
DeepFakeDetection/11_18__walking_outside_cafe_disgusted__R1NMCHKG.mp4,1,11_18__walking_outside_cafe_disgusted__R1NMCHKG
DeepFakeDetection/11_21__kitchen_pan__T7DK03O1.mp4,1,11_21__kitchen_pan__T7DK03O1
DeepFakeDetection/11_21__kitchen_still__N6YQW2AP.mp4,1,11_21__kitchen_still__N6YQW2AP
DeepFakeDetection/11_21__podium_speech_happy__T7DK03O1.mp4,1,11_21__podium_speech_happy__T7DK03O1
DeepFakeDetection/11_26__kitchen_still__7C0VKV43.mp4,1,11_26__kitchen_still__7C0VKV43
DeepFakeDetection/11_26__walk_down_hall_angry__7C0VKV43.mp4,1,11_26__walk_down_hall_angry__7C0VKV43
DeepFakeDetection/12_02__podium_speech_happy__9D2ZHEKW.mp4,1,12_02__podium_speech_happy__9D2ZHEKW
DeepFakeDetection/12_06__hugging_happy__3K21NFNM.mp4,1,12_06__hugging_happy__3K21NFNM
DeepFakeDetection/12_06__outside_talking_pan_laughing__0VR4Y891.mp4,1,12_06__outside_talking_pan_laughing__0VR4Y891
DeepFakeDetection/12_06__outside_talking_still_laughing__3K21NFNM.mp4,1,12_06__outside_talking_still_laughing__3K21NFNM
DeepFakeDetection/12_06__podium_speech_happy__0VR4Y891.mp4,1,12_06__podium_speech_happy__0VR4Y891
DeepFakeDetection/12_06__walk_down_hall_angry__3K21NFNM.mp4,1,12_06__walk_down_hall_angry__3K21NFNM
DeepFakeDetection/12_06__walking_and_outside_surprised__3K21NFNM.mp4,1,12_06__walking_and_outside_surprised__3K21NFNM
DeepFakeDetection/12_06__walking_down_street_outside_angry__F3I4PDYF.mp4,1,12_06__walking_down_street_outside_angry__F3I4PDYF
DeepFakeDetection/12_07__outside_talking_pan_laughing__KAG65PEE.mp4,1,12_07__outside_talking_pan_laughing__KAG65PEE
DeepFakeDetection/12_07__outside_talking_still_laughing__KAG65PEE.mp4,1,12_07__outside_talking_still_laughing__KAG65PEE
DeepFakeDetection/12_07__walking_down_indoor_hall_disgust__KAG65PEE.mp4,1,12_07__walking_down_indoor_hall_disgust__KAG65PEE
DeepFakeDetection/12_13__podium_speech_happy__BFH4F0N8.mp4,1,12_13__podium_speech_happy__BFH4F0N8
DeepFakeDetection/12_13__podium_speech_happy__N8IGC93J.mp4,1,12_13__podium_speech_happy__N8IGC93J
DeepFakeDetection/12_13__secret_conversation__DJ7MF331.mp4,1,12_13__secret_conversation__DJ7MF331
DeepFakeDetection/12_13__walk_down_hall_angry__6G44TDN4.mp4,1,12_13__walk_down_hall_angry__6G44TDN4
DeepFakeDetection/12_13__walking_and_outside_surprised__DJ7MF331.mp4,1,12_13__walking_and_outside_surprised__DJ7MF331
DeepFakeDetection/12_14__outside_talking_pan_laughing__Z7EWFA0P.mp4,1,12_14__outside_talking_pan_laughing__Z7EWFA0P
DeepFakeDetection/12_14__walk_down_hall_angry__Z7EWFA0P.mp4,1,12_14__walk_down_hall_angry__Z7EWFA0P
DeepFakeDetection/12_15__hugging_happy__N0SRODQD.mp4,1,12_15__hugging_happy__N0SRODQD
DeepFakeDetection/12_15__kitchen_pan__N0SRODQD.mp4,1,12_15__kitchen_pan__N0SRODQD
DeepFakeDetection/12_15__kitchen_still__RK17XFJ9.mp4,1,12_15__kitchen_still__RK17XFJ9
DeepFakeDetection/12_15__outside_talking_still_laughing__RK17XFJ9.mp4,1,12_15__outside_talking_still_laughing__RK17XFJ9
